지역,시,구,동,방,화장실,주방,거실,전용 면적,건물 유형,엘리베이터,주차 여부,임대료(1주),관리비용,청소비용,보증금,계약일수,총일수,예약률
서울특별시,광진구,광장동,, 1, 1, 1, 0,8,오피스텔,있음,무료주차(여유),"890,000","50,000","50,000","330,000",43,103,0.417
경기도,안산시,단원구,고잔동, 1, 1, 0, 0,13,복층오피스텔,있음,유료주차,"240,000","30,000","20,000","330,000",11,103,0.107
경기도,용인시,기흥구,상하동, 1, 1, 1, 0,7,단독주택,없음,무료주차(여유),"190,000","30,000","50,000","330,000",48,103,0.466
경기도,성남시,분당구,금곡동, 1, 1, 1, 0,12,복층오피스텔,있음,유료주차,"290,000","100,000","60,000","330,000",46,103,0.447
서울특별시,서초구,서초동,, 1, 1, 1, 0,10,오피스텔,있음,유료주차,"330,000","100,000","50,000","330,000",32,103,0.311
서울특별시,강서구,등촌동,, 2, 1, 1, 1,13,오피스텔,있음,무료주차(선착순),"320,000","60,000","100,000","330,000",0,103,0
경기도,김포시,고촌읍,, 1, 1, 1, 0,6,오피스텔,있음,무료주차(선착순),"220,000","80,000","10,000","330,000",73,103,0.709
서울특별시,강남구,역삼동,, 1, 1, 0, 1,8,복층오피스텔,있음,불가능,"390,000","60,000","60,000","330,000",15,103,0.146
경기도,하남시,망월동,, 1, 1, 1, 1,12,복층오피스텔,있음,유료주차,"300,000","85,000","75,000","330,000",55,103,0.534
인천광역시,연수구,송도동,, 3, 2, 1, 1,25,아파트,있음,무료주차(여유),"580,000","80,000","80,000","330,000",49,103,0.476
서울특별시,성동구,하왕십리동,, 2, 1, 1, 1,18,아파트,있음,무료주차(여유),"490,000","120,000","100,000","330,000",76,103,0.738
서울특별시,강서구,마곡동,, 1, 1, 0, 0,7,오피스텔,있음,무료주차(선착순),"320,000","50,000","50,000","330,000",32,103,0.311
전북특별자치도,익산시,부송동,, 3, 1, 1, 1,24,아파트,있음,무료주차(여유),"400,000","80,000","100,000","330,000",47,103,0.456
경기도,이천시,중리동,, 1, 1, 1, 0,3,고시원,없음,무료주차(여유),"89,000",0,"30,000","100,000",40,103,0.388
대구광역시,북구,노원동1가,, 3, 2, 1, 1,25,오피스텔,있음,무료주차(여유),"500,000","80,000","30,000","330,000",3,103,0.029
서울특별시,강남구,대치동,, 1, 1, 0, 0,10,오피스텔,있음,유료주차,"500,000","100,000","100,000","330,000",66,103,0.641
대구광역시,동구,신암동,, 1, 1, 1, 0,9,오피스텔,있음,무료주차(여유),"220,000","55,000","20,000","330,000",31,103,0.301
서울특별시,용산구,청파동1가,, 1, 1, 0, 0,7,원룸건물,없음,무료주차(여유),"280,000","60,000","60,000","330,000",42,103,0.408
대전광역시,유성구,봉명동,, 1, 1, 1, 1,7,오피스텔,있음,무료주차(여유),"270,000","30,000","10,000","330,000",8,103,0.078
경기도,화성시,반송동,, 1, 1, 0, 0,5,오피스텔,있음,무료주차(선착순),"190,000","50,000","50,000","330,000",32,103,0.311
인천광역시,서구,가좌동,, 3, 1, 1, 0,12,연립빌라,없음,무료주차(선착순),"180,000","35,000","50,000","330,000",58,103,0.563
서울특별시,강서구,마곡동,, 1, 1, 0, 0,6,오피스텔,있음,무료주차(선착순),"250,000","55,000","55,000","330,000",34,103,0.33
경기도,하남시,망월동,, 1, 1, 1, 0,7,오피스텔,있음,불가능,"250,000","60,000","50,000","330,000",41,103,0.398
서울특별시,동작구,노량진동,, 1, 0, 0, 0,2,고시원,없음,불가능,"77,000","10,000",0,"100,000",102,103,0.99
서울특별시,성동구,성수동1가,, 1, 1, 1, 1,16,아파트,있음,불가능,"550,000","70,000","50,000","330,000",59,103,0.573
서울특별시,강남구,청담동,, 1, 1, 1, 0,10,오피스텔,있음,유료주차,"300,000","30,000",0,"330,000",31,103,0.301
강원특별자치도,동해시,발한동,, 3, 1, 1, 0,18,아파트,없음,무료주차(여유),"250,000","50,000","20,000","330,000",18,103,0.175
서울특별시,강남구,역삼동,, 1, 1, 1, 0,7,오피스텔,있음,유료주차,"280,000","70,000","50,000","330,000",31,103,0.301
서울특별시,강서구,염창동,, 2, 1, 1, 1,15,연립빌라,있음,무료주차(선착순),"425,000","25,000",0,"330,000",96,103,0.932
제주특별자치도,제주시,조천읍,, 2, 1, 1, 1,18,상가주택,있음,무료주차(여유),"280,000","50,000","50,000","330,000",15,103,0.146
서울특별시,성동구,용답동,, 2, 1, 1, 1,14,단독주택,없음,불가능,"260,000","80,000","50,000","330,000",43,103,0.417
제주특별자치도,제주시,연동,, 1, 1, 1, 1,8,오피스텔,있음,무료주차(선착순),"190,000","70,000","30,000","330,000",35,103,0.34
대구광역시,동구,신천동,, 1, 1, 1, 1,8,오피스텔,있음,무료주차(선착순),"320,000","50,000","30,000","330,000",25,103,0.243
강원특별자치도,춘천시,효자동,, 2, 1, 1, 1,20,원룸건물,없음,무료주차(선착순),"250,000","30,000","50,000","330,000",28,103,0.272
서울특별시,강동구,둔촌동,, 2, 1, 1, 1,15,상가주택,없음,무료주차(여유),"530,000","100,000","70,000","330,000",38,103,0.369
부산광역시,영도구,청학동,, 2, 1, 1, 1,12,단독주택,없음,무료주차(여유),"189,000","30,000","25,000","330,000",26,103,0.252
대전광역시,서구,탄방동,, 1, 1, 1, 0,8,원룸건물,없음,무료주차(선착순),"130,000","20,000","30,000","330,000",12,103,0.117
부산광역시,해운대구,우동,, 1, 1, 1, 0,8,오피스텔,있음,유료주차,"150,000","30,000","10,000","330,000",40,103,0.388
서울특별시,마포구,상암동,, 1, 1, 1, 0,7,오피스텔,있음,유료주차,"330,000","60,000","50,000","330,000",17,103,0.165
경기도,화성시,오산동,, 1, 1, 0, 0,5,오피스텔,있음,무료주차(여유),"190,000","50,000","50,000","330,000",50,103,0.485
서울특별시,서초구,서초동,, 1, 1, 1, 0,7,오피스텔,있음,유료주차,"360,000","50,000","40,000","330,000",81,103,0.786
서울특별시,강남구,도곡동,, 1, 0, 0, 0,2,고시원,없음,불가능,"100,000",0,0,"100,000",6,103,0.058
서울특별시,강서구,화곡동,, 2, 1, 1, 1,9,아파트,있음,무료주차(선착순),"230,000","60,000","100,000","330,000",0,103,0
서울특별시,강서구,마곡동,, 1, 1, 0, 0,9,오피스텔,있음,무료주차(여유),"270,000","55,000","60,000","330,000",59,103,0.573
인천광역시,남동구,구월동,, 1, 1, 1, 1,10,원룸건물,있음,무료주차(여유),"335,000","70,000","50,000","330,000",10,103,0.097
서울특별시,중구,을지로5가,, 2, 1, 1, 1,13,복층오피스텔,있음,무료주차(여유),"900,000","70,000","50,000","330,000",35,103,0.34
서울특별시,성동구,성수동1가,, 1, 1, 1, 0,9,단독주택,없음,불가능,"280,000","60,000","20,000","330,000",10,103,0.097
서울특별시,성동구,행당동,, 1, 1, 1, 0,8,오피스텔,있음,유료주차,"320,000","80,000","50,000","330,000",33,103,0.32
인천광역시,계양구,효성동,, 2, 1, 1, 1,10,연립빌라,없음,무료주차(여유),"170,000","40,000","80,000","330,000",12,103,0.117
경기도,수원시,팔달구,, 1, 1, 1, 1,6,오피스텔,있음,무료주차(여유),"240,000","55,000","50,000","330,000",26,103,0.252
경기도,수원시,팔달구,, 1, 1, 1, 1,7,오피스텔,있음,무료주차(여유),"250,000","60,000","50,000","330,000",18,103,0.175
부산광역시,수영구,민락동,, 1, 1, 1, 1,8,오피스텔,있음,유료주차,"390,000","50,000","80,000","330,000",6,103,0.058
경기도,수원시,팔달구,, 1, 1, 1, 1,6,오피스텔,있음,무료주차(여유),"240,000","50,000","50,000","330,000",17,103,0.165
서울특별시,영등포구,당산동,, 1, 1, 1, 0,7,오피스텔,있음,불가능,"250,000","60,000","50,000","330,000",28,103,0.272
서울특별시,동대문구,전농동,, 3, 1, 1, 1,18,연립빌라,없음,유료주차,"450,000","50,000","25,000","330,000",72,103,0.699
경기도,성남시,분당구,정자동, 1, 1, 1, 1,8,오피스텔,있음,무료주차(선착순),"350,000","90,000","60,000","330,000",36,103,0.35
서울특별시,강남구,역삼동,, 1, 1, 0, 0,6,오피스텔,있음,불가능,"300,000","60,000","60,000","330,000",37,103,0.359
강원특별자치도,춘천시,효자동,, 1, 1, 1, 1,10,단독주택,없음,무료주차(여유),"200,000","30,000",0,"330,000",38,103,0.369
서울특별시,강남구,역삼동,, 2, 1, 1, 0,12,상가주택,없음,무료주차(여유),"490,000","90,000","90,000","330,000",32,103,0.311
서울특별시,금천구,가산동,, 1, 1, 1, 0,6,오피스텔,있음,유료주차,"390,000","100,000","50,000","330,000",14,103,0.136
서울특별시,금천구,가산동,, 1, 1, 1, 0,6,오피스텔,있음,유료주차,"390,000","100,000","50,000","330,000",32,103,0.311
경기도,화성시,영천동,, 1, 1, 1, 1,10,오피스텔,있음,무료주차(여유),"220,000","70,000","50,000","330,000",7,103,0.068
대구광역시,동구,신천동,, 3, 1, 1, 1,24,아파트,있음,무료주차(선착순),"330,000","100,000","100,000","330,000",39,103,0.379
서울특별시,강남구,삼성동,, 1, 1, 1, 0,8,오피스텔,있음,불가능,"360,000","80,000","50,000","330,000",80,103,0.777
경기도,수원시,팔달구,화서동, 1, 1, 1, 1,11,연립빌라,없음,무료주차(여유),"300,000","70,000","50,000","330,000",14,103,0.136
경기도,성남시,분당구,수내동, 1, 1, 1, 1,15,아파트,있음,무료주차(여유),"420,000","50,000","60,000","330,000",54,103,0.524
충청남도,천안시,동남구,쌍용동, 1, 1, 0, 0,12,원룸건물,없음,무료주차(선착순),"119,000","19,000","10,000","330,000",33,103,0.32
대구광역시,수성구,범어동,, 2, 1, 1, 1,17,오피스텔,있음,무료주차(여유),"350,000","50,000","50,000","330,000",66,103,0.641
부산광역시,부산진구,범천동,, 1, 1, 0, 0,9,오피스텔,있음,무료주차(여유),"250,000","50,000","50,000","330,000",2,103,0.019
경기도,성남시,분당구,금곡동, 1, 1, 1, 1,9,복층오피스텔,있음,유료주차,"350,000","70,000",0,"330,000",61,103,0.592
부산광역시,부산진구,범천동,, 1, 1, 0, 0,9,오피스텔,있음,무료주차(여유),"240,000","50,000","50,000","330,000",0,103,0
부산광역시,수영구,광안동,, 1, 1, 1, 0,5,원룸건물,있음,무료주차(여유),"99,000","50,000","50,000","330,000",22,103,0.214
경기도,하남시,망월동,, 1, 1, 1, 0,6,오피스텔,있음,유료주차,"260,000","60,000","50,000","330,000",46,103,0.447
제주특별자치도,제주시,이도이동,, 2, 1, 1, 1,17,단독주택,없음,무료주차(여유),"270,000","50,000","50,000","330,000",21,103,0.204
서울특별시,강동구,길동,, 1, 1, 0, 0,4,원룸건물,있음,불가능,"220,000",0,0,"330,000",0,103,0
서울특별시,강남구,역삼동,, 1, 1, 1, 0,9,오피스텔,있음,불가능,"387,000","100,000","80,000","330,000",29,103,0.282
서울특별시,중랑구,신내동,, 1, 1, 1, 1,17,아파트,있음,무료주차(여유),"200,000","70,000","100,000","330,000",96,103,0.932
서울특별시,서초구,서초동,, 1, 1, 1, 0,8,오피스텔,있음,불가능,"400,000","70,000","50,000","330,000",40,103,0.388
서울특별시,강서구,화곡동,, 2, 1, 1, 1,10,연립빌라,있음,무료주차(선착순),"230,000","60,000","100,000","330,000",12,103,0.117
서울특별시,마포구,신공덕동,, 1, 1, 0, 0,6,연립빌라,없음,불가능,"280,000","50,000","50,000","330,000",66,103,0.641
서울특별시,마포구,신공덕동,, 1, 1, 0, 0,6,연립빌라,없음,불가능,"270,000","50,000","50,000","330,000",40,103,0.388
대구광역시,북구,복현동,, 1, 1, 0, 0,8,원룸건물,없음,무료주차(선착순),"90,000","10,000","10,000","330,000",26,103,0.252
대전광역시,서구,탄방동,, 1, 1, 1, 1,7,연립빌라,없음,무료주차(선착순),"145,000","29,000","39,000","330,000",31,103,0.301
인천광역시,부평구,십정동,, 3, 1, 1, 1,14,연립빌라,없음,무료주차(선착순),"155,000","55,000","80,000","330,000",46,103,0.447
서울특별시,강서구,방화동,, 3, 2, 1, 2,20,복층연립빌라,있음,무료주차(선착순),"350,000","70,000","70,000","330,000",58,103,0.563
경기도,김포시,풍무동,, 2, 1, 1, 1,13,오피스텔,있음,유료주차,"320,000","100,000","100,000","330,000",59,103,0.573
서울특별시,영등포구,도림동,, 1, 1, 1, 1,9,오피스텔,있음,유료주차,"359,000","79,000","25,000","330,000",33,103,0.32
서울특별시,용산구,서계동,, 1, 1, 1, 1,16,오피스텔,있음,무료주차(여유),"400,000","70,000","50,000","330,000",77,103,0.748
서울특별시,용산구,서계동,, 1, 1, 1, 0,10,오피스텔,있음,무료주차(여유),"300,000","50,000","50,000","330,000",69,103,0.67
서울특별시,성동구,용답동,, 1, 1, 1, 0,7,오피스텔,있음,불가능,"300,000","60,000","60,000","330,000",2,103,0.019
서울특별시,송파구,잠실동,, 1, 1, 1, 1,9,오피스텔,있음,유료주차,"420,000","100,000","100,000","330,000",44,103,0.427
서울특별시,성동구,성수동2가,, 1, 1, 1, 0,13,오피스텔,있음,유료주차,"330,000","80,000","70,000","330,000",52,103,0.505
경기도,하남시,망월동,, 1, 1, 1, 0,6,오피스텔,있음,유료주차,"240,000","60,000","50,000","330,000",46,103,0.447
서울특별시,강서구,마곡동,, 1, 1, 0, 0,7,오피스텔,있음,무료주차(여유),"240,000","55,000","55,000","330,000",40,103,0.388
서울특별시,관악구,신림동,, 2, 1, 1, 1,14,연립빌라,있음,불가능,"250,000","50,000","50,000","330,000",95,103,0.922
인천광역시,계양구,계산동,, 2, 1, 1, 0,8,복층오피스텔,있음,무료주차(여유),"230,000","50,000","50,000","330,000",38,103,0.369
광주광역시,북구,신안동,, 1, 1, 0, 0,5,오피스텔,있음,무료주차(여유),"120,000","30,000","30,000","330,000",101,103,0.981
서울특별시,서대문구,북아현동,, 1, 1, 1, 1,10,복층오피스텔,있음,유료주차,"550,000","100,000","50,000","330,000",57,103,0.553
서울특별시,서초구,서초동,, 1, 1, 1, 0,6,오피스텔,있음,불가능,"290,000","70,000","50,000","330,000",20,103,0.194
서울특별시,강서구,화곡동,, 1, 1, 1, 1,5,연립빌라,있음,무료주차(여유),"180,000","60,000","100,000","330,000",23,103,0.223
경기도,부천시,소사구,괴안동, 3, 2, 1, 1,16,연립빌라,있음,무료주차(여유),"200,000","90,000","100,000","330,000",7,103,0.068
서울특별시,구로구,구로동,, 1, 0, 0, 0,2,고시원,없음,불가능,"60,000",0,"20,000","100,000",0,103,0
서울특별시,마포구,서교동,, 1, 1, 1, 1,10,오피스텔,있음,유료주차,"390,000","90,000","50,000","330,000",19,103,0.184
서울특별시,관악구,신림동,, 1, 1, 1, 0,6,원룸건물,없음,유료주차,"150,000","50,000","100,000","330,000",44,103,0.427
경기도,용인시,기흥구,보정동, 3, 2, 1, 1,26,아파트,있음,무료주차(선착순),"500,000","100,000","60,000","330,000",34,103,0.33
서울특별시,양천구,목동,, 3, 2, 1, 1,17,복층연립빌라,있음,무료주차(여유),"470,000","50,000","120,000","330,000",36,103,0.35
서울특별시,은평구,불광동,, 1, 1, 1, 1,7,오피스텔,있음,무료주차(여유),"290,000","80,000","50,000","330,000",79,103,0.767
서울특별시,마포구,동교동,, 1, 1, 1, 1,8,오피스텔,있음,유료주차,"350,000","50,000","50,000","330,000",57,103,0.553
서울특별시,마포구,도화동,, 1, 1, 1, 0,7,오피스텔,있음,유료주차,"330,000","80,000","60,000","330,000",37,103,0.359
광주광역시,동구,충장로5가,, 1, 1, 1, 0,9,오피스텔,있음,유료주차,"160,000","40,000","50,000","330,000",8,103,0.078
대전광역시,대덕구,와동,, 3, 2, 1, 1,25,아파트,있음,무료주차(여유),"330,000","50,000",0,"330,000",86,103,0.835
경기도,고양시,일산동구,마두동, 1, 1, 1, 0,10,원룸건물,없음,무료주차(선착순),"300,000","50,000","50,000","330,000",0,103,0
경상남도,창원시,성산구,상남동, 1, 1, 0, 0,9,오피스텔,있음,유료주차,"270,000","30,000","20,000","330,000",5,103,0.049
대전광역시,서구,둔산동,, 1, 1, 0, 0,4,오피스텔,있음,무료주차(여유),"170,000","20,000","20,000","330,000",19,103,0.184
서울특별시,종로구,내수동,, 1, 1, 0, 0,11,오피스텔,있음,유료주차,"428,000","80,000","50,000","330,000",38,103,0.369
부산광역시,연제구,거제동,, 1, 1, 1, 0,7,원룸건물,없음,무료주차(선착순),"130,000","50,000","50,000","330,000",13,103,0.126
제주특별자치도,서귀포시,동홍동,, 1, 1, 1, 0,5,오피스텔,있음,무료주차(선착순),"130,000","50,000","30,000","330,000",45,103,0.437
서울특별시,은평구,녹번동,, 1, 1, 1, 1,9,연립빌라,없음,무료주차(선착순),"180,000","50,000","50,000","330,000",72,103,0.699
서울특별시,종로구,경운동,, 1, 1, 1, 0,8,오피스텔,있음,유료주차,"360,000","100,000","50,000","330,000",49,103,0.476
서울특별시,동대문구,전농동,, 3, 2, 1, 1,25,오피스텔,있음,유료주차,"849,000","150,000","50,000","330,000",51,103,0.495
서울특별시,광진구,자양동,, 2, 1, 1, 1,13,아파트,있음,유료주차,"540,000","77,000","70,000","330,000",11,103,0.107
